type,team,year,norm_epa,blue_banners,event_wins,event_finalists,total_awards,rank,elim_progression,state,worlds_winrate,worlds_qual_winrate,state_epa_rank,state_epa_percentile,total_epa_rank,total_epa_percentile,elim_alliance,elim_pick,count
regular,3196,2017,1607,2,1,2,6,48.0,0,TX,0.4,0.4,10.0,0.8305,455.0,0.8634,,-1,
regular,3196,2019,1686,0,0,1,3,33.0,1,TX,0.3182,0.35,2.0,0.9714,182.0,0.9516,Alliance 7,3,
regular,3196,2022,1548,0,0,0,4,68.0,0,TX,0.3,0.3,19.0,0.7077,830.0,0.7281,,-1,
regular,3197,2018,1626,0,0,1,3,50.0,0,MI,0.5,0.5,6.0,0.9,364.0,0.8994,,-1,
regular,3197,2019,1638,0,0,1,3,38.0,0,MI,0.5,0.5,6.0,0.8983,343.0,0.9088,,-1,
regular,3197,2022,1690,2,0,1,4,12.0,3,TX,0.5769,0.65,4.0,0.9333,152.0,0.9502,Alliance 7,2,
regular,3201,2017,1520,0,0,1,2,39.0,0,MO,0.5,0.5,16.0,0.7333,1278.0,0.6163,,-1,
regular,3204,2010,1482,1,1,0,1,57.0,0,GA,0.6,0.6,62.0,0.479,968.0,0.4619,,-1,
regular,3205,2012,1658,1,1,0,1,41.0,0,MO,0.7778,0.7778,2.0,0.9649,152.0,0.9348,,-1,
regular,3207,2010,1517,0,0,0,2,58.0,0,GA,0.5,0.5,5.0,0.6875,644.0,0.642,,-1,
regular,321,2013,1490,0,0,0,3,71.0,0,MO,0.375,0.375,42.0,0.4085,1278.0,0.4906,,-1,
regular,321,2015,1561,2,0,0,4,54.0,0,MO,0.0,0.0,21.0,0.7162,619.0,0.7845,,-1,
regular,321,2016,1595,2,0,0,2,30.0,0,MO,0.5,0.5,14.0,0.7941,449.0,0.8558,,-1,
regular,321,2018,1538,2,0,0,2,59.0,0,MI,0.3,0.3,30.0,0.5522,1142.0,0.6843,,-1,
regular,321,2023,1606,4,0,0,7,39.0,0,TX,0.55,0.55,14.0,0.7586,467.0,0.8578,,-1,
regular,3211,2013,1539,1,0,0,2,72.0,0,MO,0.375,0.375,16.0,0.8545,722.0,0.7122,,-1,
regular,3211,2014,1576,1,0,0,2,72.0,0,MO,0.4,0.4,10.0,0.92,546.0,0.7976,,-1,
regular,3211,2016,1640,1,0,0,5,23.0,4,MO,0.5714,0.6,5.0,0.9782,252.0,0.9191,Alliance 3,2,
regular,3211,2017,1608,3,1,0,4,33.0,5,TX,0.4667,0.5,23.0,0.9201,448.0,0.8655,Alliance 5,1,
regular,3211,2019,1589,2,0,0,3,22.0,0,MI,0.6,0.6,41.0,0.8946,675.0,0.8205,,-1,
regular,3218,2017,1563,0,0,0,0,58.0,0,TX,0.3,0.3,34.0,0.6731,816.0,0.755,,-1,
regular,3218,2018,1631,0,0,1,3,28.0,0,TX,0.6,0.6,15.0,0.8515,336.0,0.9071,,-1,
regular,3218,2022,1615,1,1,0,3,36.0,0,TX,0.5,0.5,15.0,0.8235,357.0,0.8831,,-1,
regular,3218,2023,1732,1,1,0,3,44.0,0,TX,0.4,0.4,5.0,0.9398,95.0,0.9711,Alliance 7,3,
regular,3219,2017,1570,1,1,0,4,51.0,0,TX,0.4,0.4,29.0,0.7212,728.0,0.7814,,-1,
regular,322,2008,1604,0,0,0,0,44.0,0,GA,0.4286,0.4286,23.0,0.8034,187.0,0.8752,,-1,
regular,3223,2018,1585,0,0,0,3,39.0,1,TX,0.4545,0.4,26.0,0.7426,622.0,0.828,Alliance 5,3,
regular,3229,2017,1604,1,1,0,1,12.0,0,TX,0.65,0.65,12.0,0.7966,470.0,0.8589,,-1,
regular,3229,2018,1532,1,1,0,4,21.0,0,TX,0.5,0.5,18.0,0.7231,1234.0,0.6588,,-1,
regular,3229,2023,1536,1,1,0,2,71.0,0,TX,0.1,0.1,20.0,0.726,1067.0,0.6751,,-1,
regular,3230,2010,1591,1,1,0,3,39.0,0,GA,0.5,0.5,1.0,0.9375,258.0,0.8566,,-1,
regular,3230,2012,1633,1,1,0,1,29.0,0,MO,0.5556,0.5556,1.0,0.9444,208.0,0.9108,,-1,
regular,3230,2014,1550,0,0,1,2,54.0,0,MO,0.5,0.5,2.0,0.9091,732.0,0.7286,,-1,
regular,3230,2016,1628,1,1,0,3,56.0,0,MO,0.35,0.35,1.0,0.9524,310.0,0.9004,,-1,
regular,3230,2018,1632,0,0,1,4,57.0,0,TX,0.3333,0.3333,1.0,0.9583,331.0,0.9085,,-1,
regular,3231,2010,1483,0,0,0,2,58.0,0,GA,0.4,0.4,40.0,0.3651,964.0,0.4641,,-1,
regular,3234,2010,1669,0,0,0,4,8.0,2,GA,0.7083,0.85,27.0,0.8015,105.0,0.9416,,0,
regular,3234,2016,1642,0,0,0,1,48.0,0,MO,0.35,0.35,57.0,0.8613,248.0,0.9204,,-1,
regular,3236,2018,1621,0,0,1,2,34.0,0,MI,0.5,0.5,7.0,0.9103,391.0,0.8919,,-1,
regular,3238,2010,1495,0,0,0,1,61.0,0,GA,0.3,0.3,19.0,0.678,831.0,0.5381,,-1,
regular,3238,2014,1614,1,1,1,6,60.0,0,MO,0.5,0.5,15.0,0.8636,324.0,0.8799,,-1,
regular,3238,2015,1585,0,0,1,5,59.0,0,MO,0.0,0.0,28.0,0.7407,456.0,0.8413,,-1,
regular,3238,2016,1724,2,2,0,6,15.0,1,MO,0.6364,0.7,2.0,0.9821,91.0,0.9708,Alliance 8,3,
regular,3238,2017,1728,1,1,2,8,6.0,5,TX,0.7333,0.8,3.0,0.9712,88.0,0.9736,Alliance 4,0,
regular,3238,2018,1559,0,0,0,4,30.0,0,TX,0.6,0.6,39.0,0.6139,912.0,0.7479,,-1,
regular,3239,2011,1513,1,1,0,1,82.0,0,MO,0.3,0.3,3.0,0.8333,742.0,0.6386,,-1,
regular,3239,2013,1509,1,1,0,2,87.0,0,MO,0.25,0.25,5.0,0.75,1054.0,0.5799,,-1,
regular,3239,2018,1577,0,0,1,2,51.0,0,TX,0.4,0.4,3.0,0.875,709.0,0.804,,-1,
regular,324,2023,1645,0,0,3,5,34.0,0,TX,0.5,0.5,23.0,0.8535,271.0,0.9175,,-1,
regular,3240,2019,1510,1,1,0,2,15.0,0,TX,0.6,0.6,60.0,0.6471,1550.0,0.5878,,-1,
regular,3242,2011,1489,1,0,0,2,43.0,0,MO,0.5,0.5,25.0,0.5455,1000.0,0.5129,,-1,
regular,3242,2013,1573,0,0,0,1,32.0,0,MO,0.625,0.625,15.0,0.7917,484.0,0.8071,,-1,
regular,3243,2019,1517,0,0,1,3,46.0,0,TX,0.4,0.4,5.0,0.8,1455.0,0.613,,-1,
regular,3244,2013,1560,1,1,0,2,94.0,0,MO,0.125,0.125,20.0,0.8876,568.0,0.7736,,-1,
regular,3244,2018,1608,0,0,1,3,19.0,0,MI,0.45,0.45,12.0,0.9439,470.0,0.8701,,-1,
regular,3245,2012,1624,2,2,0,2,40.0,0,MO,0.5556,0.5556,2.0,0.8889,233.0,0.9001,,-1,
regular,3245,2013,1607,1,1,0,2,72.0,0,MO,0.375,0.375,1.0,0.95,330.0,0.8685,,-1,
regular,3245,2016,1624,1,1,0,2,30.0,0,MO,0.4,0.4,2.0,0.9048,328.0,0.8947,,-1,
regular,3245,2017,1680,0,0,1,4,31.0,1,TX,0.4545,0.5,1.0,0.9583,182.0,0.9454,Alliance 7,2,
regular,3245,2019,1481,0,0,1,2,40.0,5,TX,0.5333,0.6,8.0,0.68,2038.0,0.458,Alliance 3,2,
regular,325,2023,1674,0,0,0,2,19.0,3,TX,0.5385,0.6,5.0,0.9091,192.0,0.9415,Alliance 6,1,
regular,3250,2015,1634,0,0,1,5,25.0,0,MO,0.0,0.0,18.0,0.9237,274.0,0.9046,,-1,
regular,3250,2018,1732,0,0,1,7,9.0,2,TX,0.5833,0.7,12.0,0.9615,104.0,0.9712,Alliance 6,1,
regular,3250,2019,1489,1,0,1,9,31.0,0,TX,0.5,0.5,153.0,0.5065,1890.0,0.4973,,-1,
regular,3255,2012,1488,1,1,0,1,79.0,0,MO,0.1111,0.1111,98.0,0.4974,1203.0,0.4841,,-1,
regular,3255,2015,1689,1,1,0,3,10.0,0,MO,0.0,0.0,13.0,0.9449,140.0,0.9513,,0,
regular,3255,2017,1750,2,1,0,4,12.0,4,TX,0.6071,0.65,7.0,0.9749,57.0,0.9829,Alliance 4,1,
regular,3256,2010,1677,1,1,0,6,9.0,3,GA,0.6154,0.7,10.0,0.9346,101.0,0.9439,,2,
regular,3256,2011,1579,0,0,0,2,63.0,0,MO,0.4,0.4,30.0,0.8286,371.0,0.8193,,-1,
regular,3256,2014,1593,2,0,0,5,80.0,0,MO,0.3,0.3,33.0,0.8565,431.0,0.8402,,-1,
regular,3256,2015,1564,2,1,0,3,70.0,0,MO,0.0,0.0,43.0,0.8178,596.0,0.7926,,-1,
regular,3256,2017,1663,1,0,1,5,51.0,2,TX,0.25,0.3,17.0,0.9391,227.0,0.9319,Alliance 3,2,
regular,3256,2022,1597,0,0,0,2,47.0,0,TX,0.45,0.45,48.0,0.8154,460.0,0.8493,,-1,
regular,3256,2023,1498,1,0,0,4,65.0,0,TX,0.2,0.2,139.0,0.4852,1571.0,0.5216,,-1,
regular,3258,2018,1594,0,0,0,0,66.0,0,MI,0.1,0.1,16.0,0.7867,571.0,0.8421,,-1,
regular,3259,2012,1463,1,1,0,2,69.0,0,MO,0.4444,0.4444,5.0,0.5833,1514.0,0.3508,,-1,
regular,326,2007,1551,0,0,0,1,80.0,0,GA,0.1429,0.1429,36.0,0.6636,318.0,0.7496,,-1,
regular,326,2008,1674,1,1,0,2,12.0,2,GA,0.5556,0.7143,13.0,0.8889,75.0,0.9499,,-1,
regular,326,2010,1566,0,0,0,1,32.0,0,GA,0.5,0.5,51.0,0.625,344.0,0.8088,,-1,
regular,326,2013,1711,0,0,0,1,51.0,0,MO,0.5,0.5,24.0,0.8818,92.0,0.9633,,-1,
regular,3260,2014,1699,1,1,0,1,47.0,0,MO,0.5,0.5,4.0,0.9429,111.0,0.9588,,-1,
regular,3260,2016,1608,0,0,0,1,65.0,0,MO,0.4,0.4,11.0,0.8382,392.0,0.8741,,-1,
regular,3260,2017,1566,1,0,0,1,36.0,0,MO,0.6,0.6,22.0,0.6716,779.0,0.7661,,-1,
regular,3266,2015,1588,1,1,0,1,46.0,0,MO,0.0,0.0,10.0,0.8214,441.0,0.8465,,-1,
regular,3271,2010,1571,0,0,0,2,31.0,0,GA,0.55,0.55,33.0,0.7843,315.0,0.8249,,-1,
regular,3274,2017,1529,0,0,0,0,66.0,0,MO,0.2,0.2,37.0,0.4932,1165.0,0.6503,,-1,
regular,3274,2018,1552,1,1,0,1,40.0,0,MI,0.6,0.6,35.0,0.5333,983.0,0.7282,Alliance 4,3,
regular,3276,2018,1698,1,1,0,2,21.0,0,MI,0.5,0.5,4.0,0.9813,157.0,0.9566,,-1,
regular,3277,2017,1688,1,1,0,3,17.0,0,MO,0.7,0.7,6.0,0.9712,165.0,0.9505,Alliance 8,3,
regular,3277,2019,1474,0,0,1,2,62.0,0,MI,0.1,0.1,124.0,0.4389,2185.0,0.4189,,-1,
regular,3278,2011,1453,1,1,0,1,79.0,0,MO,0.3,0.3,89.0,0.3154,1425.0,0.3059,,-1,
regular,3278,2015,1477,0,0,0,0,55.0,0,MO,0.0,0.0,88.0,0.5417,1640.0,0.4292,,-1,
regular,3280,2010,1694,0,0,0,6,7.0,2,GA,0.6667,0.8,2.0,0.5,78.0,0.9566,,0,
regular,3280,2013,1526,1,1,0,1,79.0,0,MO,0.25,0.25,5.0,0.1667,847.0,0.6624,,-1,
regular,3284,2010,1520,1,1,0,2,75.0,0,GA,0.3,0.3,20.0,0.5745,620.0,0.6554,,-1,
regular,3284,2011,1682,1,1,1,4,40.0,0,MO,0.5,0.5,4.0,0.9231,111.0,0.9459,,-1,
regular,3284,2013,1660,1,1,0,5,63.0,8,MO,0.4375,0.375,6.0,0.9016,165.0,0.9342,,1,
regular,3284,2014,1642,2,1,0,4,28.0,1,MO,0.5455,0.6,9.0,0.8636,219.0,0.9188,,3,
regular,3284,2015,1584,1,0,0,4,66.0,0,MO,0.0,0.0,15.0,0.7826,459.0,0.8402,,-1,
regular,3284,2016,1638,1,0,0,5,25.0,0,MO,0.6,0.6,5.0,0.9315,260.0,0.9165,,-1,
regular,3284,2017,1650,3,1,0,8,28.0,0,MO,0.6,0.6,9.0,0.875,258.0,0.9225,Alliance 8,3,
regular,3284,2018,1566,1,0,1,6,27.0,2,TX,0.5,0.5,19.0,0.7397,830.0,0.7705,Alliance 2,2,
regular,3284,2019,1724,2,0,1,10,14.0,2,TX,0.5833,0.7,2.0,0.973,111.0,0.9705,Alliance 8,1,
regular,3284,2022,1594,2,0,0,5,21.0,0,TX,0.6,0.6,12.0,0.8125,481.0,0.8425,,-1,
regular,3284,2023,1531,2,0,0,4,64.0,0,TX,0.3,0.3,22.0,0.6452,1120.0,0.659,,-1,
regular,3288,2012,1593,0,0,0,1,31.0,0,MO,0.6667,0.6667,1.0,0.6667,345.0,0.8521,,-1,
regular,3288,2015,1568,0,0,0,0,36.0,0,MO,0.0,0.0,1.0,0.75,557.0,0.8061,,-1,
regular,3288,2016,1541,0,0,1,2,62.0,0,MO,0.3,0.3,2.0,0.5,886.0,0.7155,,-1,
regular,3288,2018,1462,0,0,1,2,56.0,0,TX,0.2,0.2,3.0,0.25,2360.0,0.3475,,-1,
regular,329,2007,1597,0,0,0,1,24.0,0,GA,0.6875,0.6875,12.0,0.8812,188.0,0.852,,-1,
regular,329,2008,1635,1,0,0,1,24.0,0,GA,0.5714,0.5714,11.0,0.9018,130.0,0.9132,,-1,
regular,329,2009,1564,1,0,1,5,63.0,9,GA,0.5,0.4286,24.0,0.8017,364.0,0.7827,,-1,
regular,329,2010,1555,0,0,0,0,57.0,0,GA,0.45,0.45,27.0,0.7731,401.0,0.7771,,-1,
regular,329,2011,1623,1,0,0,2,28.0,0,MO,0.6,0.6,11.0,0.9134,231.0,0.8875,,-1,
regular,329,2012,1617,0,0,1,3,97.0,0,MO,0.2222,0.2222,15.0,0.8872,255.0,0.8907,,-1,
regular,329,2013,1690,1,1,0,4,38.0,0,MO,0.625,0.625,2.0,0.9859,116.0,0.9538,,-1,
regular,329,2014,1676,1,1,0,4,29.0,0,MO,0.6,0.6,5.0,0.966,144.0,0.9466,,-1,
regular,329,2015,1641,1,0,0,4,30.0,0,MO,0.0,0.0,8.0,0.9456,255.0,0.9112,,1,
regular,329,2016,1681,0,0,1,5,14.0,0,MO,0.6,0.6,3.0,0.98,157.0,0.9496,Alliance 3,3,
regular,329,2017,1617,1,1,0,1,38.0,0,MO,0.4,0.4,21.0,0.8671,392.0,0.8823,,-1,
regular,329,2018,1538,0,0,0,3,64.0,0,MI,0.25,0.25,62.0,0.6395,1151.0,0.6818,,-1,
regular,329,2019,1608,1,0,0,2,14.0,0,MI,0.6,0.6,20.0,0.8837,520.0,0.8617,,-1,
regular,3293,2017,1632,0,0,1,2,27.0,0,MO,0.6,0.6,10.0,0.9519,316.0,0.9051,,-1,
regular,3299,2010,1514,0,0,0,1,66.0,0,GA,0.4,0.4,28.0,0.7333,661.0,0.6326,,-1,
regular,3299,2017,1579,0,0,1,2,50.0,0,MO,0.4,0.4,19.0,0.9087,651.0,0.8046,,-1,
regular,33,2007,1643,0,0,0,4,51.0,3,GA,0.4545,0.5,15.0,0.8598,100.0,0.9213,,-1,
regular,33,2008,1753,1,0,1,4,25.0,5,GA,0.5833,0.5714,7.0,0.9402,32.0,0.9786,,-1,
regular,33,2009,1684,2,0,0,3,24.0,5,GA,0.5833,0.5714,13.0,0.9015,83.0,0.9504,,-1,
regular,33,2010,1920,2,0,2,8,2.0,6,GA,0.8125,0.9,3.0,0.9779,6.0,0.9967,,0,
regular,33,2011,1822,3,2,0,5,12.0,5,MO,0.6667,0.7,5.0,0.9702,16.0,0.9922,,1,
regular,33,2012,1794,3,1,0,6,1.0,3,MO,0.75,0.8889,5.0,0.9737,31.0,0.9867,,0,
regular,33,2013,1897,3,3,1,9,2.0,7,MO,0.8667,0.875,3.0,0.9852,11.0,0.9956,,0,
regular,33,2014,1854,5,3,0,8,8.0,7,MO,0.7647,0.8,4.0,0.9856,17.0,0.9937,,1,
regular,33,2015,1826,3,2,0,4,4.0,0,MO,0.0,0.0,4.0,0.9884,22.0,0.9923,,1,
regular,33,2016,1860,3,2,0,5,12.0,6,MO,0.6875,0.7,2.0,0.9951,21.0,0.9933,Alliance 3,1,
regular,33,2017,1907,3,3,2,10,2.0,5,MO,0.5667,0.65,1.0,0.9978,10.0,0.997,Alliance 2,0,
regular,33,2018,1775,3,2,1,8,27.0,2,MI,0.4583,0.55,11.0,0.9783,57.0,0.9842,Alliance 3,1,
regular,33,2019,1826,7,6,1,11,14.0,5,MI,0.5333,0.6,6.0,0.9889,27.0,0.9928,Alliance 2,1,
regular,33,2022,1764,5,4,0,9,10.0,3,TX,0.6923,0.8,6.0,0.9867,52.0,0.983,Alliance 4,1,
regular,33,2023,1733,2,2,1,7,15.0,6,TX,0.625,0.6,17.0,0.9644,92.0,0.972,Alliance 3,2,
regular,330,2007,2040,2,2,0,6,2.0,6,GA,1.0,1.0,1.0,0.9919,1.0,0.9992,,-1,
regular,330,2008,1868,1,1,1,3,8.0,4,GA,0.6364,0.7143,2.0,0.9858,7.0,0.9953,,-1,
regular,330,2010,1834,2,2,0,4,4.0,6,GA,0.7188,0.8,2.0,0.9869,12.0,0.9933,,0,
regular,330,2011,1839,1,1,1,5,5.0,6,MO,0.75,0.8,2.0,0.9886,11.0,0.9946,,1,
regular,330,2012,1848,1,1,0,4,28.0,6,MO,0.6667,0.6667,3.0,0.9846,18.0,0.9923,,1,
regular,330,2014,1743,1,1,1,4,73.0,2,MO,0.3333,0.4,10.0,0.9565,68.0,0.9748,,2,
regular,330,2015,1792,2,2,0,5,11.0,2,MO,1.0,0.0,4.0,0.9831,32.0,0.9889,,1,
regular,330,2016,1898,3,3,1,7,2.0,7,MO,0.8824,0.9,4.0,0.9844,11.0,0.9965,Alliance 2,0,
regular,330,2017,1783,3,3,0,7,2.0,8,TX,0.7222,0.9,6.0,0.9785,36.0,0.9892,Alliance 2,0,
regular,330,2018,1761,2,2,0,4,2.0,3,TX,0.7692,0.9,7.0,0.9776,70.0,0.9806,Alliance 2,0,
regular,330,2019,1835,3,2,0,5,5.0,5,TX,0.7333,0.8,6.0,0.9806,24.0,0.9936,Alliance 1,1,
regular,3301,2014,1584,1,1,0,1,31.0,0,MO,0.6,0.6,20.0,0.6154,495.0,0.8165,,-1,
regular,3303,2016,1514,0,0,1,3,52.0,0,MO,0.5,0.5,92.0,0.642,1232.0,0.6044,,-1,
regular,3303,2017,1546,0,0,1,4,38.0,0,TX,0.45,0.45,76.0,0.7276,982.0,0.7052,,-1,
regular,3306,2010,1475,0,0,0,2,63.0,0,GA,0.4,0.4,17.0,0.2917,1034.0,0.4252,,-1,
regular,3309,2014,1641,0,0,0,1,26.0,0,MO,0.6,0.6,17.0,0.9261,223.0,0.9173,,-1,
regular,3309,2015,1770,2,1,1,8,15.0,0,MO,0.0,0.0,6.0,0.9746,45.0,0.9843,,2,
regular,3309,2016,1707,3,2,0,5,43.0,1,MO,0.4545,0.5,10.0,0.9611,114.0,0.9634,Alliance 2,2,
regular,3309,2017,1836,2,1,2,9,2.0,2,TX,0.5,0.6,5.0,0.9821,21.0,0.9937,Alliance 1,1,
regular,3309,2018,1821,3,2,1,6,5.0,2,TX,0.75,0.9,4.0,0.9872,26.0,0.9928,Alliance 4,0,
regular,3309,2019,1760,1,0,2,6,8.0,2,TX,0.6667,0.8,10.0,0.9677,70.0,0.9814,Alliance 4,1,
regular,3310,2010,1526,0,0,0,1,66.0,0,GA,0.4,0.4,17.0,0.835,578.0,0.6787,,-1,
regular,3310,2012,1629,1,1,0,3,17.0,0,MO,0.6667,0.6667,10.0,0.9315,219.0,0.9061,,-1,
regular,3310,2013,1710,1,1,0,3,19.0,5,MO,0.5769,0.6875,6.0,0.9562,95.0,0.9621,,1,
regular,3310,2014,1662,1,1,0,2,71.0,3,MO,0.3846,0.4,7.0,0.9466,170.0,0.937,,2,
regular,3310,2015,1575,1,1,0,5,72.0,0,MO,0.0,0.0,18.0,0.8647,512.0,0.8218,,2,
regular,3310,2016,1713,2,2,0,4,34.0,2,MO,0.4167,0.5,4.0,0.9716,104.0,0.9666,Alliance 4,1,
regular,3310,2017,1901,3,2,1,7,2.0,6,MO,0.8125,0.7,2.0,0.987,12.0,0.9964,Alliance 1,1,
regular,3310,2018,1836,4,3,0,7,1.0,6,TX,0.8125,0.9,4.0,0.9752,17.0,0.9953,Alliance 1,0,
regular,3310,2019,1851,4,3,1,8,3.0,6,TX,0.9375,0.9,1.0,0.9941,11.0,0.9971,Alliance 1,1,
regular,3310,2022,1811,2,2,1,8,1.0,7,TX,0.8824,1.0,3.0,0.9801,21.0,0.9931,Alliance 1,0,
regular,3310,2023,1733,0,0,2,6,6.0,2,TX,0.5,0.6,8.0,0.949,93.0,0.9717,Alliance 5,0,
regular,3313,2014,1627,2,1,1,4,20.0,0,MO,0.7,0.7,8.0,0.957,276.0,0.8977,,-1,
regular,3313,2019,1586,1,0,0,3,53.0,0,MI,0.4,0.4,28.0,0.8733,695.0,0.8152,,-1,
regular,3314,2013,1647,1,1,1,5,12.0,0,MO,0.75,0.75,17.0,0.7571,198.0,0.9211,,-1,
regular,3314,2015,1648,0,0,0,3,21.0,0,MO,0.0,0.0,10.0,0.863,236.0,0.9179,,-1,
regular,3314,2016,1749,0,0,1,3,26.0,2,MO,0.4167,0.5,3.0,0.9605,64.0,0.9794,Alliance 8,2,
regular,3314,2017,1623,0,0,0,1,3.0,6,TX,0.75,0.9,13.0,0.8243,365.0,0.8904,Alliance 2,0,
regular,3314,2018,1653,1,1,0,3,20.0,2,MI,0.375,0.45,7.0,0.9136,254.0,0.9298,Alliance 8,1,
regular,3314,2019,1631,0,0,1,4,12.0,0,MI,0.8,0.8,11.0,0.8675,381.0,0.8987,Alliance 6,3,
regular,3314,2023,1787,3,3,1,8,3.0,3,TX,0.6923,0.8,1.0,0.9888,41.0,0.9875,Alliance 3,0,
regular,3316,2014,1594,1,1,0,2,83.0,0,MO,0.3,0.3,7.0,0.944,422.0,0.8435,,-1,
regular,3316,2017,1621,0,0,0,3,40.0,1,TX,0.4545,0.5,19.0,0.934,372.0,0.8883,Alliance 7,2,
regular,3316,2018,1679,2,1,0,5,19.0,4,TX,0.5714,0.6,14.0,0.9617,200.0,0.9447,Alliance 3,1,
regular,3318,2010,1455,0,0,0,1,64.0,0,GA,0.5,0.5,18.0,0.4,1225.0,0.3191,,-1,
regular,3318,2014,1655,0,0,1,1,24.0,0,MO,0.7,0.7,3.0,0.9455,187.0,0.9307,,-1,
regular,3322,2011,1547,0,0,0,1,74.0,0,MO,0.3,0.3,71.0,0.5774,515.0,0.7491,,-1,
regular,3322,2012,1717,1,1,1,5,21.0,3,MO,0.75,0.8889,15.0,0.9211,75.0,0.9678,,2,
regular,3322,2015,1637,0,0,0,3,31.0,0,MO,0.0,0.0,61.0,0.8232,265.0,0.9078,,2,
regular,3322,2022,1654,3,3,1,5,13.0,0,TX,0.8,0.8,46.0,0.8978,217.0,0.9289,Alliance 7,3,
regular,3322,2023,1593,2,2,1,4,42.0,0,TX,0.4,0.4,91.0,0.8092,552.0,0.8319,,-1,
regular,3324,2015,1500,0,0,0,2,57.0,0,MO,0.0,0.0,26.0,0.5357,1271.0,0.5576,,-1,
regular,3324,2016,1567,0,0,1,2,70.0,0,MO,0.2,0.2,17.0,0.7069,646.0,0.7925,,-1,
regular,3324,2017,1533,1,0,0,2,46.0,0,MO,0.5,0.5,11.0,0.8167,1114.0,0.6656,,-1,
regular,3324,2018,1536,1,0,0,2,43.0,0,MI,0.4,0.4,22.0,0.6615,1178.0,0.6743,,-1,
regular,3324,2019,1706,2,2,0,5,34.0,6,MI,0.625,0.6,2.0,0.9697,140.0,0.9628,Alliance 8,2,
regular,333,2016,1603,1,1,0,2,10.0,3,MO,0.6538,0.75,18.0,0.88,412.0,0.8677,Alliance 7,0,
regular,333,2017,1601,3,3,1,7,50.0,0,MO,0.4,0.4,24.0,0.8481,488.0,0.8535,,-1,
regular,333,2018,1609,0,0,1,5,64.0,7,MI,0.4118,0.1,19.0,0.8895,475.0,0.8687,Alliance 1,2,
regular,333,2019,1571,1,0,0,4,48.0,0,MI,0.4,0.4,32.0,0.814,837.0,0.7774,,-1,
regular,333,2023,1613,0,0,0,1,37.0,0,TX,0.5,0.5,14.0,0.9007,427.0,0.87,,-1,
regular,3335,2010,1431,0,0,0,1,73.0,0,GA,0.3,0.3,66.0,0.3592,1447.0,0.1957,,-1,
regular,3335,2012,1517,0,0,0,0,77.0,0,MO,0.3333,0.3333,27.0,0.8151,888.0,0.6192,,-1,
regular,3335,2017,1583,0,0,0,1,41.0,0,TX,0.5,0.5,26.0,0.8312,620.0,0.8139,,-1,
regular,3337,2011,1567,1,1,0,2,57.0,0,MO,0.4,0.4,3.0,0.875,408.0,0.8013,,-1,
regular,3337,2015,1400,1,0,0,4,73.0,0,MO,0.0,0.0,24.0,0.1111,2601.0,0.0947,,-1,
regular,3337,2017,1460,0,0,0,0,57.0,0,TX,0.4,0.4,12.0,0.6364,2101.0,0.3693,,-1,
regular,3339,2010,1529,0,0,0,1,73.0,0,GA,0.1,0.1,9.0,0.8696,553.0,0.6926,,-1,
regular,3339,2013,1564,0,0,0,1,41.0,0,MO,0.625,0.625,8.0,0.9273,545.0,0.7828,,-1,
regular,3339,2015,1741,1,1,0,3,15.0,3,MO,0.6667,0.0,3.0,0.9819,67.0,0.9767,,1,
regular,3339,2016,1687,1,1,0,4,33.0,7,MO,0.7059,0.6,2.0,0.9913,139.0,0.9554,Alliance 8,1,
regular,3339,2017,1680,2,0,2,6,9.0,4,TX,0.5714,0.6,10.0,0.9653,180.0,0.946,Alliance 4,1,
regular,3339,2018,1737,1,1,0,5,4.0,7,TX,0.7647,0.9,6.0,0.9836,98.0,0.9729,Alliance 3,0,
regular,3339,2019,1597,2,1,2,7,21.0,2,MI,0.5,0.6,37.0,0.9049,613.0,0.837,Alliance 8,1,
regular,3339,2022,1778,1,1,0,6,1.0,4,TX,0.7857,0.9,3.0,0.9909,43.0,0.9859,Alliance 1,0,
regular,3339,2023,1659,1,1,0,5,6.0,3,TX,0.6154,0.7,10.0,0.9758,227.0,0.9309,Alliance 5,0,
regular,334,2007,1482,0,0,0,1,80.0,0,GA,0.1429,0.1429,52.0,0.4851,686.0,0.4598,,-1,
regular,334,2014,1682,1,1,0,3,25.0,1,MO,0.7273,0.7,4.0,0.9728,139.0,0.9485,,2,
regular,3341,2023,1453,0,0,0,2,77.0,0,TX,0.2,0.2,198.0,0.2667,2269.0,0.3091,,-1,
regular,3344,2011,1554,0,0,0,0,85.0,0,MO,0.1,0.1,4.0,0.8889,474.0,0.7691,,-1,
regular,335,2007,1378,0,0,0,0,76.0,0,GA,0.2857,0.2857,97.0,0.0396,1218.0,0.0409,,-1,
regular,335,2011,1551,0,0,1,1,19.0,0,MO,0.65,0.65,30.0,0.7638,492.0,0.7604,,-1,
regular,3351,2011,1504,1,1,0,1,66.0,0,MO,0.4,0.4,18.0,0.76,827.0,0.5972,,-1,
regular,3352,2010,1523,1,1,0,1,35.0,0,GA,0.3,0.3,19.0,0.5778,604.0,0.6643,,-1,
regular,3352,2015,1514,0,0,0,1,58.0,0,MO,0.0,0.0,24.0,0.5862,1087.0,0.6216,,-1,
regular,3352,2016,1520,1,1,0,2,17.0,1,MO,0.6364,0.7,29.0,0.5085,1142.0,0.6333,Alliance 7,3,
